review_id,product_name,category,reviewer_id,rating,review_text,sentiment,is_fake,verified_purchase,helpful_votes,review_length,review_date,exclamation_count,capital_ratio
REV_04154,Clothing - T-Shirt,Clothing,7941,4,Excellent purchase. Works perfectly as described. Highly recommend!,positive,0,1,8,8,2025-04-29,1,0.04477611940298507
REV_04155,Sports - Tennis Racket,Sports,1028,1,Product broke after 2 weeks. Waste of money. Don't buy.,negative,0,1,33,10,2025-05-06,0,0.05454545454545454
REV_04156,Books - Cookbook,Books,7207,3,Very good quality. Exceeded my expectations. Will buy again. Nice packaging.,positive,0,1,14,11,2025-05-02,0,0.05263157894736842
REV_04157,Clothing - Jeans,Clothing,1439,4,Very good quality. Exceeded my expectations. Will buy again.,positive,0,1,45,9,2025-02-07,0,0.05
REV_04158,Books - Biography,Books,4910,4,Best purchase I made this year. Quality is outstanding!,positive,0,1,39,9,2025-05-16,1,0.05454545454545454
REV_04159,Sports - Dumbbells,Sports,3023,1,Expected better quality. Cheap material. Not recommended.,negative,0,0,13,7,2025-08-10,0,0.05263157894736842
REV_04160,Electronics - Smartphone,Electronics,9370,2,Terrible experience. Product arrived damaged. Poor packaging. Would recommend.,negative,0,1,40,9,2025-09-18,0,0.05128205128205128
REV_04161,Home - Curtain,Home,7060,2,Terrible experience. Product arrived damaged. Poor packaging.,negative,0,0,3,7,2025-10-14,0,0.04918032786885246
REV_04162,Sports - Dumbbells,Sports,4560,1,Expected better quality. Cheap material. Not recommended.,negative,0,0,8,7,2025-07-26,0,0.05263157894736842
REV_04163,Clothing - Jacket,Clothing,1054,2,Product broke after 2 weeks. Waste of money. Don't buy.,negative,0,0,21,10,2025-02-17,0,0.05454545454545454
REV_04164,Electronics - Headphones,Electronics,9472,1,Terrible experience. Product arrived damaged. Poor packaging.,negative,0,1,28,7,2025-02-15,0,0.04918032786885246
REV_04165,Home - Vacuum,Home,2783,2,Does not work as advertised. Very frustrating purchase.,negative,0,0,12,8,2025-02-05,0,0.03636363636363636
REV_04166,Home - Lamp,Home,3516,4,Best purchase I made this year. Quality is outstanding!,positive,0,1,28,9,2025-02-01,1,0.05454545454545454
REV_04167,Clothing - Dress,Clothing,6138,5,Excellent excellent excellent! Perfect perfect perfect!,positive,1,0,0,6,2025-08-05,2,0.03636363636363636
REV_04168,Home - Curtain,Home,4668,3,Not as described. Quality is poor. Disappointed with purchase.,negative,0,1,41,9,2025-07-22,0,0.04838709677419355
REV_04169,Electronics - Tablet,Electronics,6398,4,Great product! Really satisfied with the quality. Worth the money. Thanks seller.,positive,0,1,41,12,2025-04-15,1,0.04938271604938271
REV_04170,Sports - Tennis Racket,Sports,1334,3,Terrible experience. Product arrived damaged. Poor packaging. Good delivery.,negative,0,1,40,9,2025-10-18,0,0.05263157894736842
REV_04171,Clothing - Shoes,Clothing,8603,4,Love it! Exactly what I was looking for. Perfect!,positive,0,1,33,9,2025-09-30,2,0.08163265306122448
REV_04172,Home - Mixer,Home,4166,4,Excellent purchase. Works perfectly as described. Highly recommend!,positive,0,1,41,8,2025-09-10,1,0.04477611940298507
REV_04173,Electronics - Headphones,Electronics,8662,3,Terrible experience. Product arrived damaged. Poor packaging.,negative,0,1,10,7,2024-12-08,0,0.04918032786885246
REV_04174,Clothing - Shoes,Clothing,9447,5,Superb quality and value for money. Totally satisfied.,positive,0,1,11,8,2024-11-16,0,0.037037037037037035
REV_04175,Home - Vacuum,Home,9831,4,Excellent purchase. Works perfectly as described. Highly recommend!,positive,0,1,48,8,2025-02-19,1,0.04477611940298507
REV_04176,Electronics - Tablet,Electronics,5911,5,Great Great Great! Buy it now! You won't regret!,positive,1,1,2,9,2025-06-22,3,0.10416666666666667
REV_04177,Home - Mixer,Home,7297,5,Love it! Exactly what I was looking for. Perfect!,positive,0,1,20,9,2025-07-30,2,0.08163265306122448
REV_04178,Clothing - Dress,Clothing,2219,4,Superb quality and value for money. Totally satisfied.,positive,0,0,28,8,2025-04-30,0,0.037037037037037035
REV_04179,Clothing - Shoes,Clothing,2799,3,Love it! Exactly what I was looking for. Perfect!,positive,0,0,3,9,2025-01-24,2,0.08163265306122448
REV_04180,Electronics - Smartphone,Electronics,3139,1,Worst product ever! Don't buy! Scam! Fraud!,negative,1,0,4,7,2025-10-19,4,0.09302325581395349
REV_04181,Sports - Running Shoes,Sports,7593,4,Amazing product! Fast delivery and great customer service.,positive,0,0,4,8,2025-03-07,1,0.034482758620689655
REV_04182,Electronics - Smartphone,Electronics,2329,1,Expected better quality. Cheap material. Not recommended. Good delivery.,negative,0,1,15,9,2025-10-28,0,0.05555555555555555
REV_04183,Books - Textbook,Books,7468,5,Love it! Exactly what I was looking for. Perfect!,positive,0,1,29,9,2025-04-26,2,0.08163265306122448
REV_04184,Clothing - Jeans,Clothing,6530,5,Amazing product! Fast delivery and great customer service.,positive,0,1,5,8,2025-10-27,1,0.034482758620689655
REV_04185,Home - Bed,Home,5865,4,Excellent purchase. Works perfectly as described. Highly recommend!,positive,0,1,3,8,2025-03-24,1,0.04477611940298507
REV_04186,Clothing - T-Shirt,Clothing,7147,5,Love it! Exactly what I was looking for. Perfect!,positive,0,1,26,9,2025-05-10,2,0.08163265306122448
REV_04187,Books - Biography,Books,1001,1,Complete waste! Garbage! Fake! Lies! Quick response.,negative,1,1,2,7,2025-02-19,4,0.09615384615384616
REV_04188,Electronics - Tablet,Electronics,1920,4,Great product! Really satisfied with the quality. Worth the money.,positive,0,0,7,10,2025-02-25,1,0.045454545454545456
REV_04189,Electronics - Tablet,Electronics,8530,5,Best seller! Top quality! Must have! Recommended!,positive,1,1,1,7,2025-09-29,4,0.08163265306122448
REV_04190,Electronics - Headphones,Electronics,4321,5,Love it! Exactly what I was looking for. Perfect!,positive,0,0,28,9,2025-09-05,2,0.08163265306122448
REV_04191,Home - Curtain,Home,7884,5,Love it! Exactly what I was looking for. Perfect!,positive,0,1,35,9,2025-09-23,2,0.08163265306122448
REV_04192,Clothing - Dress,Clothing,8685,2,Not as described. Quality is poor. Disappointed with purchase.,negative,0,0,34,9,2025-03-11,0,0.04838709677419355
REV_04193,Sports - Bicycle,Sports,7607,2,Very low quality. Not worth the price at all.,negative,0,1,29,9,2025-01-30,0,0.044444444444444446
REV_04194,Sports - Tennis Racket,Sports,8213,3,Very low quality. Not worth the price at all. Good delivery.,negative,0,1,44,11,2025-09-25,0,0.05
REV_04195,Home - Curtain,Home,4540,2,Not as described. Quality is poor. Disappointed with purchase.,negative,0,1,12,9,2025-04-15,0,0.04838709677419355
REV_04196,Clothing - T-Shirt,Clothing,2083,4,Amazing product! Fast delivery and great customer service.,positive,0,0,48,8,2025-06-09,1,0.034482758620689655
REV_04197,Clothing - Dress,Clothing,2950,5,Excellent excellent excellent! Perfect perfect perfect!,positive,1,0,2,6,2024-12-04,2,0.03636363636363636
REV_04198,Electronics - Tablet,Electronics,2733,1,Complete waste! Garbage! Fake! Lies! Fast shipping.,negative,1,0,5,7,2025-04-20,4,0.09803921568627451
REV_04199,Books - Biography,Books,2027,3,Superb quality and value for money. Totally satisfied.,positive,0,1,7,8,2025-04-25,0,0.037037037037037035
REV_04200,Electronics - Laptop,Electronics,5978,4,Best product ever!!! Amazing!!! 5 stars!!!,positive,1,0,3,6,2025-03-21,9,0.047619047619047616
REV_04201,Home - Bed,Home,5177,4,Love it! Exactly what I was looking for. Perfect! Fast shipping.,positive,0,1,21,11,2025-08-10,2,0.078125
REV_04202,Sports - Running Shoes,Sports,9763,1,Does not work as advertised. Very frustrating purchase.,negative,0,1,27,8,2024-12-27,0,0.03636363636363636
REV_04203,Sports - Bicycle,Sports,9562,1,Worst product ever! Don't buy! Scam! Fraud!,negative,1,0,3,7,2025-09-21,4,0.09302325581395349
REV_04204,Home - Lamp,Home,2684,3,Expected better quality. Cheap material. Not recommended.,negative,0,0,46,7,2025-02-26,0,0.05263157894736842
REV_04205,Clothing - Dress,Clothing,1488,3,Amazing product! Fast delivery and great customer service.,positive,0,0,3,8,2025-05-06,1,0.034482758620689655
REV_04206,Home - Bed,Home,6280,3,Very good quality. Exceeded my expectations. Will buy again.,positive,0,0,31,9,2024-11-03,0,0.05
REV_04207,Home - Mixer,Home,7776,3,Excellent purchase. Works perfectly as described. Highly recommend! Quick response.,positive,0,1,23,10,2025-09-11,1,0.04819277108433735
REV_04208,Sports - Bicycle,Sports,5976,4,Superb quality and value for money. Totally satisfied.,positive,0,1,43,8,2024-12-08,0,0.037037037037037035
REV_04209,Books - Textbook,Books,6672,3,Best purchase I made this year. Quality is outstanding!,positive,0,1,37,9,2025-02-11,1,0.05454545454545454
REV_04210,Clothing - Jacket,Clothing,7611,3,Great product! Really satisfied with the quality. Worth the money.,positive,0,1,8,10,2025-07-02,1,0.045454545454545456
REV_04211,Sports - Yoga Mat,Sports,6012,1,Worst experience! Never again! Disaster! Scam! Nice packaging.,negative,1,0,3,8,2024-11-15,4,0.08064516129032258
REV_04212,Sports - Yoga Mat,Sports,5195,5,Great Great Great! Buy it now! You won't regret! Nice packaging.,positive,1,0,2,11,2025-01-26,3,0.09375
REV_04213,Electronics - Laptop,Electronics,6552,3,Great product! Really satisfied with the quality. Worth the money.,positive,0,1,20,10,2025-02-26,1,0.045454545454545456
REV_04214,Home - Mixer,Home,6939,2,Not as described. Quality is poor. Disappointed with purchase.,negative,0,1,39,9,2025-04-23,0,0.04838709677419355
REV_04215,Clothing - Jeans,Clothing,4534,2,Terrible experience. Product arrived damaged. Poor packaging.,negative,0,1,0,7,2024-12-20,0,0.04918032786885246
REV_04216,Electronics - Tablet,Electronics,4610,4,Superb quality and value for money. Totally satisfied.,positive,0,1,9,8,2025-08-14,0,0.037037037037037035
REV_04217,Home - Vacuum,Home,8085,5,Best seller! Top quality! Must have! Recommended!,positive,1,0,5,7,2025-05-15,4,0.08163265306122448
REV_04218,Clothing - Dress,Clothing,5243,4,Excellent purchase. Works perfectly as described. Highly recommend! Would recommend.,positive,0,1,1,10,2024-11-09,1,0.047619047619047616
REV_04219,Home - Bed,Home,1682,4,Superb quality and value for money. Totally satisfied.,positive,0,1,39,8,2025-02-27,0,0.037037037037037035
REV_04220,Sports - Yoga Mat,Sports,3944,4,Very good quality. Exceeded my expectations. Will buy again.,positive,0,1,33,9,2025-01-06,0,0.05
REV_04221,Books - Fiction Novel,Books,7234,1,Complete waste! Garbage! Fake! Lies!,negative,1,0,3,5,2025-10-19,4,0.1111111111111111
REV_04222,Home - Lamp,Home,2354,4,Amazing product! Fast delivery and great customer service. Would recommend.,positive,0,1,48,10,2025-04-02,1,0.04
REV_04223,Home - Mixer,Home,1400,4,Excellent purchase. Works perfectly as described. Highly recommend!,positive,0,1,40,8,2025-07-10,1,0.04477611940298507
REV_04224,Electronics - Headphones,Electronics,9926,3,Terrible experience. Product arrived damaged. Poor packaging.,negative,0,1,48,7,2025-02-10,0,0.04918032786885246
REV_04225,Books - Biography,Books,8742,1,Product broke after 2 weeks. Waste of money. Don't buy.,negative,0,0,37,10,2025-10-24,0,0.05454545454545454
REV_04226,Home - Vacuum,Home,7395,3,Superb quality and value for money. Totally satisfied. Fast shipping.,positive,0,1,45,10,2025-05-12,0,0.043478260869565216
REV_04227,Home - Vacuum,Home,3597,3,Terrible experience. Product arrived damaged. Poor packaging.,negative,0,1,18,7,2024-12-12,0,0.04918032786885246
REV_04228,Books - Biography,Books,5200,2,Not as described. Quality is poor. Disappointed with purchase. Thanks seller.,negative,0,1,50,11,2024-11-16,0,0.05194805194805195
REV_04229,Clothing - Dress,Clothing,7161,5,Best product ever!!! Amazing!!! 5 stars!!! Good delivery.,positive,1,1,4,8,2025-10-06,9,0.05263157894736842
REV_04230,Books - Cookbook,Books,9671,4,Best purchase I made this year. Quality is outstanding! Thanks seller.,positive,0,1,21,11,2025-07-18,1,0.05714285714285714
REV_04231,Clothing - Dress,Clothing,4039,5,Excellent purchase. Works perfectly as described. Highly recommend!,positive,0,0,0,8,2025-02-22,1,0.04477611940298507
REV_04232,Books - Fiction Novel,Books,6456,2,Terrible experience. Product arrived damaged. Poor packaging. Thanks seller.,negative,0,1,40,9,2024-11-29,0,0.05263157894736842
REV_04233,Books - Biography,Books,3296,3,Love it! Exactly what I was looking for. Perfect!,positive,0,0,39,9,2025-07-11,2,0.08163265306122448
REV_04234,Sports - Bicycle,Sports,2503,3,Love it! Exactly what I was looking for. Perfect! Good delivery.,positive,0,0,48,11,2025-10-27,2,0.078125
REV_04235,Home - Bed,Home,9377,2,Expected better quality. Cheap material. Not recommended. Thanks seller.,negative,0,0,1,9,2025-10-13,0,0.05555555555555555
REV_04236,Home - Bed,Home,8994,2,Very low quality. Not worth the price at all.,negative,0,1,13,9,2025-08-21,0,0.044444444444444446
REV_04237,Clothing - Jeans,Clothing,4664,5,Amazing product! Fast delivery and great customer service.,positive,0,0,13,8,2025-09-21,1,0.034482758620689655
REV_04238,Electronics - Camera,Electronics,8683,4,Excellent purchase. Works perfectly as described. Highly recommend! Quick response.,positive,0,1,44,10,2025-01-10,1,0.04819277108433735
REV_04239,Home - Curtain,Home,2076,4,Excellent purchase. Works perfectly as described. Highly recommend! Good delivery.,positive,0,1,35,10,2025-02-01,1,0.04878048780487805
REV_04240,Books - Textbook,Books,6845,3,Love it! Exactly what I was looking for. Perfect! Thanks seller.,positive,0,1,6,11,2024-12-16,2,0.078125
REV_04241,Home - Curtain,Home,9647,3,Excellent purchase. Works perfectly as described. Highly recommend! Thanks seller.,positive,0,1,6,10,2025-08-31,1,0.04878048780487805
REV_04242,Electronics - Headphones,Electronics,9616,4,Superb quality and value for money. Totally satisfied.,positive,0,1,31,8,2025-01-23,0,0.037037037037037035
REV_04243,Electronics - Camera,Electronics,2906,4,Great product! Really satisfied with the quality. Worth the money. Nice packaging.,positive,0,0,13,12,2025-04-16,1,0.04878048780487805
REV_04244,Books - Biography,Books,4690,1,Does not work as advertised. Very frustrating purchase.,negative,0,1,0,8,2025-09-09,0,0.03636363636363636
REV_04245,Electronics - Smartphone,Electronics,3783,4,Superb quality and value for money. Totally satisfied. Would recommend.,positive,0,1,4,10,2025-08-10,0,0.04225352112676056
REV_04246,Electronics - Smartphone,Electronics,2490,5,Best product ever!!! Amazing!!! 5 stars!!!,positive,1,1,0,6,2024-12-27,9,0.047619047619047616
REV_04247,Electronics - Headphones,Electronics,9115,5,Great product! Really satisfied with the quality. Worth the money. Thanks seller.,positive,0,1,25,12,2025-08-16,1,0.04938271604938271
REV_04248,Clothing - T-Shirt,Clothing,1117,4,Very good quality. Exceeded my expectations. Will buy again.,positive,0,1,44,9,2025-03-20,0,0.05
REV_04249,Clothing - Jacket,Clothing,4071,4,Very good quality. Exceeded my expectations. Will buy again.,positive,0,1,7,9,2025-03-27,0,0.05
REV_04250,Electronics - Smartphone,Electronics,2222,5,Amazing product amazing quality amazing price amazing everything!!! Nice packaging.,positive,1,1,3,10,2025-05-08,3,0.024096385542168676
REV_04251,Clothing - Jeans,Clothing,3454,5,Amazing product amazing quality amazing price amazing everything!!!,positive,1,1,0,8,2025-05-31,3,0.014925373134328358
REV_04252,Books - Textbook,Books,4874,4,Very good quality. Exceeded my expectations. Will buy again.,positive,0,0,26,9,2025-01-13,0,0.05
REV_04253,Books - Biography,Books,6244,5,Amazing product amazing quality amazing price amazing everything!!! Good delivery.,positive,1,0,1,10,2025-02-12,3,0.024390243902439025
REV_04254,Electronics - Smartphone,Electronics,8997,1,Worst product ever! Don't buy! Scam! Fraud!,negative,1,0,1,7,2025-04-27,4,0.09302325581395349
REV_04255,Home - Curtain,Home,4688,4,Wow! Incredible! Super! Fantastic! Excellent! Good delivery.,positive,1,0,2,7,2025-01-06,5,0.1
REV_04256,Home - Lamp,Home,1960,5,Amazing product amazing quality amazing price amazing everything!!!,positive,1,0,2,8,2025-09-08,3,0.014925373134328358
REV_04257,Sports - Running Shoes,Sports,2722,4,Great product! Really satisfied with the quality. Worth the money.,positive,0,1,24,10,2024-12-25,1,0.045454545454545456
REV_04258,Sports - Running Shoes,Sports,1529,3,Superb quality and value for money. Totally satisfied.,positive,0,1,31,8,2025-03-09,0,0.037037037037037035
REV_04259,Electronics - Camera,Electronics,1342,3,Terrible experience. Product arrived damaged. Poor packaging.,negative,0,0,40,7,2025-06-07,0,0.04918032786885246
REV_04260,Books - Biography,Books,9176,2,Product broke after 2 weeks. Waste of money. Don't buy.,negative,0,0,22,10,2025-08-05,0,0.05454545454545454
REV_04261,Electronics - Headphones,Electronics,7282,2,Worst experience! Never again! Disaster! Scam!,negative,1,1,0,6,2024-11-18,4,0.08695652173913043
REV_04262,Home - Curtain,Home,8684,4,Great product! Really satisfied with the quality. Worth the money.,positive,0,1,18,10,2025-08-31,1,0.045454545454545456
REV_04263,Sports - Tennis Racket,Sports,7032,2,Product broke after 2 weeks. Waste of money. Don't buy.,negative,0,1,18,10,2025-04-30,0,0.05454545454545454
REV_04264,Sports - Running Shoes,Sports,8708,4,Amazing product amazing quality amazing price amazing everything!!!,positive,1,0,4,8,2025-07-20,3,0.014925373134328358
